Order ID,Customer ID,Category, Cookies Shipped   , Revenue , Cost ,Order Date,Ship  Date,Order Status  
850270,152689, YT Restaurants, $107.00 , $535.00 , $267.50 ,2/18/2017,2/23/2017,Shipped
715297,152689, YT Restaurants, $383.00 ," $1,915.00 ", $957.50 ,2/18/2017,2/23/2017,Shipped
891869,785432, Park & Eat LLC, $195.00 , $975.00 , $487.50 ,2/18/2017,2/22/2017,Shipped
656358,985245, Quick Bite Convenience Stores, $675.00 ," $3,375.00 "," $1,687.50 ",2/17/2017,2/21/2017,Shipped
588884,785432, Park & Eat LLC, $667.00 ," $3,335.00 "," $1,667.50 ",2/17/2017,2/21/2017,Shipped
922998,325698, Cascade Grovers, $194.00 , $970.00 , $485.00 ,2/17/2017,2/19/2017,Shipped
149630,152689, YT Restaurants, $887.00 ," $4,435.00 "," $2,217.50 ",2/14/2017,2/19/2017,Shipped
243417,325698, Cascade Grovers, $914.00 ," $4,570.00 "," $2,285.00 ",2/16/2017,2/18/2017,Shipped
329688,985245, Quick Bite Convenience Stores, $415.00 ," $2,075.00 "," $1,037.50 ",2/14/2017,2/18/2017,Shipped
296492,785432, Park & Eat LLC, $826.00 ," $4,130.00 "," $2,065.00 ",2/14/2017,2/18/2017,Shipped
802249,325698, Cascade Grovers, $535.00 ," $2,675.00 "," $1,337.50 ",2/15/2017,2/17/2017,Shipped
981201,785432, Park & Eat LLC, $500.00 ," $2,500.00 "," $1,250.00 ",2/12/2017,2/17/2017,Shipped
916186,152689, YT Restaurants, $154.00 , $770.00 , $385.00 ,2/11/2017,2/17/2017,Shipped
711118,325698, Cascade Grovers, $342.00 ," $1,710.00 ", $855.00 ,2/14/2017,2/16/2017,Shipped
594808,985245, Quick Bite Convenience Stores, $577.00 ," $2,885.00 "," $1,442.50 ",2/12/2017,2/16/2017,Shipped
882457,325698, Cascade Grovers, $832.00 ," $4,160.00 "," $2,080.00 ",2/11/2017,2/13/2017,Shipped
597664,985245, Quick Bite Convenience Stores, $845.00 ," $4,225.00 "," $2,112.50 ",2/9/2017,2/13/2017,Shipped
466667,152689, YT Restaurants, $602.00 ," $3,010.00 "," $1,505.00 ",2/8/2017,2/13/2017,Shipped
888053,152689, YT Restaurants, $531.00 ," $2,655.00 "," $1,327.50 ",2/7/2017,2/12/2017,Shipped
887024,985245, Quick Bite Convenience Stores, $237.00 ," $1,185.00 ", $592.50 ,2/8/2017,2/11/2017,Shipped
393761,985245, Quick Bite Convenience Stores, $859.00 ," $4,295.00 "," $2,147.50 ",2/7/2017,2/11/2017,Shipped
572130,325698, Cascade Grovers, $741.00 ," $3,705.00 "," $1,852.50 ",2/8/2017,2/10/2017,Shipped
107998,325698, Cascade Grovers, $244.00 ," $1,220.00 ", $610.00 ,2/8/2017,2/10/2017,Shipped
360419,325698, Cascade Grovers, $690.00 ," $3,450.00 "," $1,725.00 ",2/8/2017,2/10/2017,Shipped
483934,785432, Park & Eat LLC, $154.00 , $770.00 , $385.00 ,2/6/2017,2/10/2017,Shipped
426748,325698, Cascade Grovers, $402.00 ," $2,010.00 "," $1,005.00 ",2/6/2017,2/9/2017,Shipped
398441,985245, Quick Bite Convenience Stores, $102.00 , $510.00 , $255.00 ,2/6/2017,2/9/2017,Shipped
778316,152689, YT Restaurants, $77.00 , $385.00 , $192.50 ,2/4/2017,2/9/2017,Shipped
816358,152689, YT Restaurants, $988.00 ," $4,940.00 "," $2,470.00 ",2/4/2017,2/9/2017,Shipped
561843,785432, Park & Eat LLC, $606.00 ," $3,030.00 "," $1,515.00 ",2/3/2017,2/8/2017,Shipped
100883,325698, Cascade Grovers, $904.00 ," $4,520.00 "," $2,260.00 ",2/5/2017,2/7/2017,Shipped
657335,985245, Quick Bite Convenience Stores, $408.00 ," $2,040.00 "," $1,020.00 ",2/3/2017,2/7/2017,Shipped
467347,785432, Park & Eat LLC, $538.00 ," $2,690.00 "," $1,345.00 ",2/3/2017,2/7/2017,Shipped
574844,325698, Cascade Grovers, $145.00 , $725.00 , $362.50 ,2/4/2017,2/6/2017,Shipped
373393,985245, Quick Bite Convenience Stores, $624.00 ," $3,120.00 "," $1,560.00 ",2/2/2017,2/6/2017,Shipped
111160,985245, Quick Bite Convenience Stores, $720.00 ," $3,600.00 "," $1,800.00 ",2/1/2017,2/5/2017,Shipped
623274,325698, Cascade Grovers, $957.00 ," $4,785.00 "," $2,392.50 ",2/2/2017,2/4/2017,Shipped
803158,985245, Quick Bite Convenience Stores, $436.00 ," $2,180.00 "," $1,090.00 ",2/1/2017,2/4/2017,Shipped
500142,325698, Cascade Grovers, $83.00 , $415.00 , $207.50 ,2/1/2017,2/3/2017,Shipped
946257,325698, Cascade Grovers, $749.00 ," $3,745.00 "," $1,872.50 ",1/31/2017,2/3/2017,Shipped
718795,152689, YT Restaurants, $692.00 ," $3,460.00 "," $1,730.00 ",1/29/2017,2/3/2017,Shipped
579421,325698, Cascade Grovers, $305.00 ," $1,525.00 ", $762.50 ,1/30/2017,2/2/2017,Shipped
511387,152689, YT Restaurants, $824.00 ," $4,120.00 "," $2,060.00 ",1/28/2017,2/2/2017,Shipped
781517,325698, Cascade Grovers, $171.00 , $855.00 , $427.50 ,1/30/2017,2/1/2017,Shipped
707730,785432, Park & Eat LLC, $588.00 ," $2,940.00 "," $1,470.00 ",1/28/2017,2/1/2017,Shipped
212191,152689, YT Restaurants, $492.00 ," $2,460.00 "," $1,230.00 ",1/27/2017,2/1/2017,Shipped
907719,152689, YT Restaurants, $408.00 ," $2,040.00 "," $1,020.00 ",1/26/2017,1/31/2017,Shipped
341458,152689, YT Restaurants, $366.00 ," $1,830.00 ", $915.00 ,1/25/2017,1/30/2017,Shipped
691990,985245, Quick Bite Convenience Stores, $60.00 , $300.00 , $150.00 ,1/25/2017,1/29/2017,Shipped
440213,985245, Quick Bite Convenience Stores, $241.00 ," $1,205.00 ", $602.50 ,1/24/2017,1/28/2017,Shipped
110057,325698, Cascade Grovers, $382.00 ," $1,910.00 ", $955.00 ,1/24/2017,1/26/2017,Shipped
307926,985245, Quick Bite Convenience Stores, $587.00 ," $2,935.00 "," $1,467.50 ",1/22/2017,1/26/2017,Shipped
272875,152689, YT Restaurants, $181.00 , $905.00 , $452.50 ,1/21/2017,1/26/2017,Shipped
756865,985245, Quick Bite Convenience Stores, $225.00 ," $1,125.00 ", $562.50 ,1/22/2017,1/25/2017,Shipped
271912,785432, Park & Eat LLC, $491.00 ," $2,455.00 "," $1,227.50 ",1/21/2017,1/25/2017,Shipped
718417,152689, YT Restaurants, $175.00 , $875.00 , $437.50 ,1/20/2017,1/25/2017,Shipped
880376,325698, Cascade Grovers, $567.00 ," $2,835.00 "," $1,417.50 ",1/22/2017,1/24/2017,Shipped
269119,785432, Park & Eat LLC, $162.00 , $810.00 , $405.00 ,1/20/2017,1/24/2017,Shipped
582146,985245, Quick Bite Convenience Stores, $327.00 ," $1,635.00 ", $817.50 ,1/19/2017,1/23/2017,Shipped
872577,785432, Park & Eat LLC, $270.00 ," $1,350.00 ", $675.00 ,1/18/2017,1/23/2017,Shipped
828647,985245, Quick Bite Convenience Stores, $726.00 ," $3,630.00 "," $1,815.00 ",1/19/2017,1/22/2017,Shipped
438138,785432, Park & Eat LLC, $777.00 ," $3,885.00 "," $1,942.50 ",1/17/2017,1/22/2017,Shipped
149034,152689, YT Restaurants, $966.00 ," $4,830.00 "," $2,415.00 ",1/17/2017,1/22/2017,Shipped
850973,325698, Cascade Grovers, $662.00 ," $3,310.00 "," $1,655.00 ",1/19/2017,1/21/2017,Shipped
904869,785432, Park & Eat LLC, $314.00 ," $1,570.00 ", $785.00 ,1/17/2017,1/21/2017,Shipped
602579,325698, Cascade Grovers, $672.00 ," $3,360.00 "," $1,680.00 ",1/17/2017,1/20/2017,Shipped
202480,985245, Quick Bite Convenience Stores, $342.00 ," $1,710.00 ", $855.00 ,1/15/2017,1/19/2017,Shipped
177222,152689, YT Restaurants, $327.00 ," $1,635.00 ", $817.50 ,1/14/2017,1/19/2017,Shipped
488185,325698, Cascade Grovers, $912.00 ," $4,560.00 "," $2,280.00 ",1/16/2017,1/18/2017,Shipped
596975,152689, YT Restaurants, $500.00 ," $2,500.00 "," $1,250.00 ",1/13/2017,1/18/2017,Shipped
750401,985245, Quick Bite Convenience Stores, $209.00 ," $1,045.00 ", $522.50 ,1/13/2017,1/17/2017,Shipped
122057,152689, YT Restaurants, $99.00 , $495.00 , $247.50 ,1/11/2017,1/16/2017,Shipped
702385,325698, Cascade Grovers, $201.00 ," $1,005.00 ", $502.50 ,1/12/2017,1/14/2017,Shipped
126797,985245, Quick Bite Convenience Stores, $642.00 ," $3,210.00 "," $1,605.00 ",1/10/2017,1/13/2017,Shipped
460415,785432, Park & Eat LLC, $584.00 ," $2,920.00 "," $1,460.00 ",1/8/2017,1/12/2017,Shipped
153763,452584, Acme Grocery Stores, $791.00 ," $3,955.00 "," $1,977.50 ",1/9/2017,1/11/2017,Shipped
360603,325698, Cascade Grovers, $140.00 , $700.00 , $350.00 ,1/9/2017,1/11/2017,Shipped
180057,985245, Quick Bite Convenience Stores, $955.00 ," $4,775.00 "," $2,387.50 ",1/7/2017,1/11/2017,Shipped
331207,152689, YT Restaurants, $466.00 ," $2,330.00 "," $1,165.00 ",1/6/2017,1/11/2017,Shipped
153673,452584, Acme Grocery Stores, $561.00 ," $2,805.00 "," $1,402.50 ",1/7/2017,1/9/2017,Shipped
710714,325698, Cascade Grovers, $496.00 ," $2,480.00 "," $1,240.00 ",1/7/2017,1/9/2017,Shipped
680593,985245, Quick Bite Convenience Stores, $573.00 ," $2,865.00 "," $1,432.50 ",1/5/2017,1/9/2017,Shipped
807289,452584, Acme Grocery Stores, $907.00 ," $4,535.00 "," $2,267.50 ",1/6/2017,1/8/2017,Shipped
417296,325698, Cascade Grovers, $463.00 ," $2,315.00 "," $1,157.50 ",1/6/2017,1/8/2017,Shipped
454717,985245, Quick Bite Convenience Stores, $600.00 ," $3,000.00 "," $1,500.00 ",1/5/2017,1/8/2017,Shipped
309379,985245, Quick Bite Convenience Stores, $498.00 ," $2,490.00 "," $1,245.00 ",1/4/2017,1/8/2017,Shipped
800525,785432, Park & Eat LLC, $164.00 , $820.00 , $410.00 ,1/3/2017,1/7/2017,Shipped
311436,985245, Quick Bite Convenience Stores, $107.00 , $535.00 , $267.50 ,1/1/2017,1/5/2017,Shipped
617865,452584, Acme Grocery Stores, $62.00 , $310.00 , $155.00 ,1/1/2017,1/3/2017,Shipped
154036,325698, Cascade Grovers, $765.00 ," $3,825.00 "," $1,912.50 ",1/1/2017,1/3/2017,Shipped
